song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels
8947,0.626,0.717,0.0375,0.017,0.0,0.261,0.56,105.039,5
8948,0.28,0.948,0.142,0.057,0.0,0.331,0.644,176.896,7
8949,0.682,0.564,0.0278,0.0315,0.0,0.19,0.934,126.895,2
8950,0.496,0.571,0.0335,0.43,0.0,0.0332,0.25,150.944,0
8951,0.725,0.672,0.0283,4.62e-05,0.00225,0.112,0.777,125.042,2
8952,0.739,0.898,0.0895,0.112,0.00104,0.309,0.915,121.01,9
8953,0.425,0.591,0.0321,0.22,0.0,0.355,0.461,131.087,2
8954,0.533,0.864,0.0348,0.0208,0.772,0.138,0.733,120.999,9
8955,0.377,0.866,0.0768,0.0587,0.0,0.107,0.226,168.968,7
8956,0.669,0.747,0.0428,0.141,0.0,0.185,0.483,122.531,9
8957,0.4,0.541,0.0252,0.391,0.00109,0.146,0.325,74.422,4
8958,0.565,0.564,0.0292,0.161,0.0,0.114,0.454,134.355,8
8959,0.466,0.903,0.071,0.00569,0.000156,0.112,0.244,169.273,7
8960,0.521,0.774,0.0264,0.136,0.146,0.0739,0.971,100.954,5
8961,0.473,0.434,0.0257,0.701,0.0,0.628,0.711,94.814,1
8962,0.608,0.798,0.0432,0.0736,0.0,0.156,0.501,92.943,1
8963,0.719,0.601,0.0267,0.217,0.0,0.26,0.608,111.006,5
8964,0.683,0.367,0.0625,0.712,4.55e-06,0.105,0.339,91.008,1
8965,0.683,0.772,0.0311,0.0222,0.0149,0.203,0.737,123.871,2
8966,0.716,0.773,0.0369,0.471,0.0,0.0493,0.916,117.057,9
8967,0.158,0.864,0.0703,0.0351,0.0,0.965,0.348,161.144,3
8968,0.569,0.636,0.033,0.0239,3.18e-06,0.0573,0.798,116.055,9
8969,0.721,0.939,0.0376,0.115,3.79e-05,0.108,0.914,113.309,9
8970,0.471,0.802,0.27,0.0125,1.45e-06,0.702,0.653,88.615,1
8971,0.641,0.498,0.0343,0.707,0.0,0.666,0.741,126.24,2
8972,0.701,0.728,0.255,0.00971,0.00115,0.361,0.0591,171.388,7
8973,0.652,0.605,0.0393,0.00481,0.0,0.0605,0.394,126.091,2
8974,0.43,0.374,0.0292,0.372,0.379,0.316,0.191,128.56,2
8975,0.512,0.525,0.0401,0.327,3.3e-06,0.081,0.294,169.951,7
8976,0.717,0.642,0.0287,0.0194,0.000249,0.043,0.732,105.894,5
8977,0.574,0.913,0.133,0.061,0.00158,0.156,0.423,115.728,9
8978,0.505,0.54,0.0253,0.196,0.000146,0.116,0.767,109.214,5
8979,0.858,0.41,0.0468,0.604,1.25e-06,0.0877,0.902,124.1,2
8980,0.609,0.624,0.0292,0.0396,0.000168,0.277,0.691,123.191,2
8981,0.766,0.376,0.0267,0.252,0.00861,0.0908,0.257,109.944,5
8982,0.613,0.962,0.0897,0.00228,0.00896,0.123,0.694,119.96,9
8983,0.664,0.936,0.094,0.322,1.04e-06,0.19,0.803,105.569,5
8984,0.347,0.638,0.0409,0.236,0.0,0.0894,0.61,94.506,1
8985,0.481,0.947,0.0646,0.00423,0.0,0.265,0.633,146.771,0
8986,0.663,0.783,0.0393,0.0134,0.00179,0.325,0.622,123.986,2
8987,0.688,0.733,0.0274,0.00462,0.0,0.0756,0.459,140.004,8
8988,0.56,0.927,0.0503,0.0162,0.000165,0.236,0.818,136.613,8
8989,0.776,0.867,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,8
8990,0.696,0.503,0.0356,0.0745,0.0,0.0869,0.559,99.977,1
8991,0.616,0.576,0.0532,0.0723,0.0,0.375,0.269,89.962,1
8992,0.661,0.974,0.068,0.00319,1.5e-06,0.348,0.514,133.937,8
8993,0.597,0.313,0.0265,0.669,6.23e-06,0.0734,0.357,94.987,1
8994,0.501,0.573,0.0673,0.464,6.37e-06,0.0937,0.753,77.805,4
8995,0.56,0.805,0.0298,0.00337,2.05e-05,0.185,0.332,106.217,5
8996,0.591,0.705,0.079,0.381,0.000116,0.131,0.27,121.799,9
8997,0.785,0.394,0.0576,0.778,0.00013,0.137,0.939,125.288,2
8998,0.383,0.599,0.0304,0.644,3.61e-05,0.311,0.547,148.018,0
8999,0.463,0.371,0.0302,0.148,0.0,0.104,0.151,136.174,8
9000,0.703,0.444,0.0417,0.559,0.0,0.0973,0.712,150.96,0
9001,0.692,0.511,0.0696,0.0941,0.0,0.112,0.629,134.073,8
9002,0.386,0.497,0.0511,0.445,0.0,0.0909,0.239,105.921,5
9003,0.798,0.625,0.0548,0.00547,7.98e-05,0.103,0.858,93.764,1
9004,0.675,0.752,0.0282,0.119,0.0,0.252,0.745,115.081,9
9005,0.8,0.362,0.0634,0.035,3.99e-06,0.0667,0.888,93.059,1
9006,0.267,0.204,0.0317,0.527,0.0,0.0924,0.0903,169.486,7
9007,0.405,0.689,0.0365,0.0843,0.0,0.207,0.397,155.189,3
9008,0.581,0.78,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,2
9009,0.459,0.727,0.0303,0.00614,0.0652,0.384,0.955,149.231,0
9010,0.792,0.737,0.0549,0.397,7.42e-05,0.0628,0.952,133.931,8
9011,0.868,0.481,0.0432,0.522,0.393,0.0727,0.963,116.66,9
9012,0.333,0.589,0.035,0.22,7.18e-06,0.138,0.76,162.067,3
9013,0.474,0.721,0.337,0.232,0.0,0.228,0.642,173.773,7
9014,0.537,0.7,0.0366,0.142,1.58e-06,0.383,0.695,117.111,9
9015,0.778,0.845,0.117,0.0253,0.0215,0.227,0.918,143.025,0
9016,0.756,0.697,0.0401,0.182,0.0,0.333,0.956,94.996,1
9017,0.605,0.885,0.0284,0.0106,0.0045,0.261,0.835,131.891,8
9018,0.497,0.462,0.0269,0.443,0.0,0.111,0.21,85.973,4
9019,0.632,0.468,0.0412,0.541,0.0,0.165,0.669,130.052,2
9020,0.382,0.349,0.0307,0.331,5.85e-05,0.308,0.421,50.937,4
9021,0.469,0.278,0.028,0.248,0.000126,0.133,0.331,169.735,7
9022,0.711,0.624,0.08,0.421,2.27e-06,0.271,0.703,118.137,9
9023,0.388,0.464,0.0298,0.332,0.0,0.108,0.126,125.099,2
9024,0.658,0.438,0.0645,0.356,2.61e-05,0.329,0.151,121.888,9
9025,0.412,0.612,0.0295,0.197,0.000136,0.0788,0.196,131.44,2
9026,0.512,0.908,0.0481,0.00849,0.0,0.33,0.482,127.953,2
9027,0.563,0.521,0.311,0.864,0.0,0.216,0.653,110.794,5
9028,0.609,0.231,0.0383,0.845,0.0,0.27,0.354,119.785,9
9029,0.375,0.543,0.0271,0.139,0.0,0.0995,0.622,165.319,3
9030,0.546,0.68,0.0307,0.0795,0.0,0.302,0.394,111.837,5
9031,0.755,0.722,0.038,0.00584,0.00104,0.0746,0.133,115.03,9
9032,0.49,0.778,0.0548,0.0773,0.00862,0.087,0.278,99.723,1
9033,0.811,0.41,0.0392,0.0365,6.94e-06,0.0799,0.625,103.94,5
9034,0.443,0.608,0.0669,0.0828,0.000234,0.102,0.23,70.124,4
9035,0.703,0.746,0.257,0.00535,1.8e-05,0.357,0.0655,171.387,7
9036,0.658,0.814,0.0493,0.0398,0.0,0.114,0.316,109.004,5
9037,0.506,0.805,0.0469,0.00711,0.00193,0.0856,0.383,126.008,2
9038,0.442,0.424,0.0266,0.642,0.000325,0.309,0.53,104.075,5
9039,0.561,0.965,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,2
9040,0.392,0.541,0.0373,0.0556,2.68e-05,0.108,0.492,165.959,3
9041,0.282,0.862,0.0377,1.1e-05,0.0414,0.0904,0.705,167.36,3
9042,0.472,0.75,0.0371,0.415,0.0206,0.369,0.529,109.251,5
9043,0.685,0.584,0.0276,0.288,0.00918,0.124,0.939,134.546,8
9044,0.811,0.833,0.153,0.014,2.06e-05,0.0769,0.567,120.258,9
9045,0.651,0.648,0.0346,0.167,1.7e-05,0.192,0.868,97.017,1
9046,0.855,0.954,0.264,0.529,0.0,0.205,0.668,114.635,9
9047,0.695,0.499,0.218,0.702,5.85e-05,0.154,0.78,175.896,7
9048,0.524,0.972,0.0431,0.00656,0.00058,0.224,0.476,175.017,7
9049,0.63,0.625,0.0252,0.231,0.0,0.0765,0.683,167.998,7
9050,0.853,0.606,0.0713,0.0561,0.0,0.313,0.654,94.759,1
9051,0.402,0.723,0.0579,0.0663,2e-06,0.233,0.224,160.047,3
9052,0.791,0.713,0.254,0.0163,0.0,0.189,0.514,130.012,2
9053,0.742,0.94,0.0756,0.0866,0.0279,0.319,0.782,121.747,9
9054,0.542,0.524,0.0382,0.0638,2.74e-05,0.0929,0.434,171.863,7
9055,0.666,0.936,0.0476,0.00244,0.086,0.153,0.776,91.577,1
9056,0.533,0.469,0.027,0.244,3.29e-05,0.114,0.202,76.62,4
9057,0.546,0.916,0.255,0.00144,4.34e-06,0.251,0.375,129.983,2
9058,0.508,0.812,0.0378,0.0085,0.0,0.115,0.129,92.008,1
9059,0.503,0.541,0.0276,0.000237,0.0802,0.0783,0.709,104.121,5
9060,0.599,0.955,0.0378,0.000423,0.931,0.328,0.389,134.0,8
9061,0.623,0.619,0.0367,0.553,0.0,0.136,0.82,121.284,9
9062,0.65,0.943,0.0692,0.0171,0.0,0.15,0.8,126.008,2
9063,0.462,0.767,0.0686,0.0395,0.0,0.728,0.901,201.064,6
9064,0.549,0.902,0.0531,0.107,0.0582,0.959,0.767,136.449,8
9065,0.65,0.615,0.0342,0.201,0.00235,0.0805,0.637,118.294,9
9066,0.571,0.836,0.0371,0.193,4.09e-06,0.182,0.73,141.608,0
9067,0.476,0.686,0.11,0.183,0.0,0.0997,0.243,152.617,0
9068,0.682,0.7,0.0397,0.406,0.0,0.174,0.637,120.03,9
9069,0.41,0.527,0.0309,0.00458,0.000878,0.118,0.141,138.945,8
9070,0.625,0.563,0.0387,0.437,5.05e-06,0.175,0.364,120.023,9
9071,0.572,0.81,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,2
9072,0.631,0.849,0.0353,0.0728,0.0,0.122,0.332,119.991,9
9073,0.521,0.767,0.0289,0.554,0.533,0.191,0.865,162.016,3
9074,0.566,0.713,0.0418,0.645,0.0,0.114,0.805,169.861,7
9075,0.423,0.211,0.0287,0.82,0.0,0.0894,0.131,138.61,8
9076,0.413,0.605,0.0298,0.136,7.25e-06,0.113,0.356,141.842,0
9077,0.783,0.592,0.0331,0.435,4.15e-06,0.347,0.726,120.018,9
9078,0.712,0.839,0.0388,0.0614,0.000867,0.0948,0.61,127.002,2
9079,0.639,0.932,0.0386,0.000269,0.0,0.382,0.842,129.999,2
9080,0.436,0.622,0.157,0.37,1.06e-06,0.0833,0.935,177.278,7
9081,0.697,0.621,0.25,0.0802,0.0,0.162,0.721,81.946,4
9082,0.638,0.44,0.0348,0.722,0.0,0.515,0.904,125.495,2
9083,0.544,0.634,0.0423,0.294,0.0,0.108,0.382,91.876,1
9084,0.659,0.877,0.0288,0.0878,0.0,0.094,0.471,119.992,9
9085,0.489,0.578,0.0418,0.234,0.0,0.123,0.511,78.111,4
9086,0.656,0.931,0.0976,0.046,0.0,0.0543,0.909,144.747,0
9087,0.752,0.679,0.0304,0.063,0.0,0.0727,0.669,106.99,5
9088,0.558,0.689,0.0408,0.0962,0.0,0.194,0.546,148.118,0
9089,0.671,0.636,0.103,0.515,0.000411,0.172,0.262,120.966,9
9090,0.65,0.833,0.0359,0.0803,0.0,0.0833,0.725,123.976,2
9091,0.681,0.587,0.0316,0.13,0.0,0.198,0.651,98.986,1
9092,0.52,0.636,0.0461,0.000337,0.0,0.0542,0.387,101.394,5
9093,0.946,0.772,0.121,0.0512,2.26e-06,0.0612,0.743,116.972,9
9094,0.439,0.794,0.0633,0.159,1.69e-06,0.434,0.748,145.056,0
9095,0.479,0.545,0.0688,0.365,0.0,0.0963,0.244,74.897,4
9096,0.494,0.365,0.0279,0.772,0.000961,0.139,0.191,165.764,3
9097,0.551,0.537,0.034,0.705,0.0,0.0802,0.493,126.421,2
9098,0.867,0.857,0.0663,0.13,0.00171,0.13,0.402,130.048,2
9099,0.544,0.817,0.0873,0.484,0.0,0.204,0.412,124.976,2
9100,0.611,0.44,0.0296,0.672,0.0,0.114,0.264,128.097,2
9101,0.533,0.903,0.0755,9.5e-05,0.443,0.0828,0.495,129.984,2
9102,0.571,0.525,0.0289,0.712,0.022,0.0398,0.964,109.87,5
9103,0.753,0.729,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,9
9104,0.625,0.435,0.0667,0.591,0.0,0.113,0.744,88.879,1
9105,0.693,0.394,0.033,0.93,1.53e-05,0.121,0.657,148.806,0
9106,0.706,0.661,0.034,0.000411,0.0514,0.139,0.642,127.48,2
9107,0.598,0.901,0.0359,0.116,0.0401,0.178,0.814,153.24,0
9108,0.591,0.7,0.0261,0.177,0.00027,0.149,0.682,80.673,4
9109,0.528,0.467,0.0287,0.295,0.0,0.165,0.184,154.985,3
9110,0.672,0.706,0.0779,0.0578,7.43e-05,0.0595,0.658,124.782,2
9111,0.604,0.357,0.0269,0.0311,0.0,0.0927,0.638,100.721,5
9112,0.649,0.822,0.0531,0.00166,0.0707,0.43,0.794,123.402,2
9113,0.448,0.344,0.0788,0.624,0.0,0.221,0.4,85.159,4
9114,0.735,0.848,0.0308,0.00312,1.16e-05,0.313,0.864,117.319,9
9115,0.586,0.706,0.0454,0.0609,0.0,0.12,0.219,127.961,2
9116,0.605,0.795,0.0712,0.00153,0.0,0.207,0.263,139.896,8
9117,0.765,0.516,0.0334,0.167,0.0,0.0723,0.936,115.248,9
9118,0.566,0.765,0.0323,0.18,0.0133,0.136,0.969,75.008,4
9119,0.645,0.678,0.0235,0.333,7.48e-05,0.228,0.729,84.482,4
9120,0.502,0.938,0.13,0.00098,0.0,0.318,0.35,144.077,0
9121,0.539,0.914,0.0345,0.00219,0.0806,0.199,0.432,141.35,0
9122,0.246,0.385,0.0395,0.587,0.0,0.697,0.458,155.949,3
9123,0.688,0.709,0.0375,0.00326,2.08e-05,0.0582,0.774,124.988,2
9124,0.704,0.722,0.0446,0.0287,0.00341,0.297,0.859,129.992,2
9125,0.43,0.74,0.0375,0.0212,0.00165,0.33,0.0948,137.978,8
9126,0.515,0.641,0.0272,0.567,0.0642,0.322,0.655,109.558,5
9127,0.75,0.846,0.0392,0.105,0.00218,0.0957,0.665,131.989,8
9128,0.452,0.574,0.31,0.246,0.0,0.189,0.58,92.791,1
9129,0.554,0.767,0.0497,0.114,0.0,0.231,0.497,122.846,2
9130,0.558,0.882,0.0348,0.0128,8.78e-05,0.093,0.972,137.078,8
9131,0.579,0.866,0.0331,0.0513,0.0,0.259,0.568,126.083,2
9132,0.774,0.626,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,1
9133,0.798,0.62,0.232,0.414,0.0192,0.112,0.235,120.031,9
9134,0.523,0.33,0.0866,0.768,0.0,0.212,0.416,99.658,1
9135,0.644,0.841,0.0347,0.0284,0.0,0.0853,0.869,127.058,2
9136,0.568,0.866,0.0275,0.025,0.000143,0.202,0.558,144.961,0
9137,0.664,0.714,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,5
9138,0.655,0.456,0.0354,0.15,1.27e-06,0.0753,0.586,139.599,8
9139,0.52,0.734,0.0375,0.117,0.0,0.089,0.732,135.17,8
9140,0.481,0.237,0.0292,0.804,0.0,0.156,0.344,84.405,4
9141,0.633,0.8,0.166,0.209,0.000123,0.137,0.913,175.716,7
9142,0.622,0.858,0.0301,0.15,0.0,0.0913,0.707,113.975,9
9143,0.767,0.807,0.0389,0.00408,1.19e-06,0.117,0.902,106.008,5
9144,0.308,0.305,0.0309,0.809,9.55e-05,0.096,0.145,125.243,2
9145,0.746,0.841,0.0295,0.00652,9.9e-05,0.101,0.964,107.941,5
9146,0.497,0.349,0.0297,0.0929,0.028,0.259,0.421,113.762,9
9147,0.455,0.858,0.0391,0.000616,0.000247,0.226,0.597,163.118,3
9148,0.48,0.399,0.0268,0.456,8.52e-06,0.136,0.582,108.934,5
9149,0.598,0.504,0.0731,0.186,0.000221,0.34,0.252,163.954,3
9150,0.524,0.543,0.0397,0.734,0.0,0.275,0.877,128.091,2
9151,0.672,0.982,0.0375,0.0384,0.848,0.0826,0.754,127.981,2
9152,0.813,0.627,0.0486,0.076,0.000616,0.131,0.801,130.011,2
9153,0.348,0.635,0.0386,0.0932,0.0,0.126,0.144,87.974,1
9154,0.679,0.854,0.0326,0.157,3.78e-06,0.201,0.106,125.209,2
9155,0.504,0.911,0.0738,0.00512,0.0123,0.355,0.671,106.244,5
9156,0.697,0.467,0.0715,0.248,0.0,0.0941,0.572,82.081,4
9157,0.723,0.863,0.0338,0.0383,0.0317,0.128,0.931,136.302,8
9158,0.691,0.821,0.0401,0.136,0.000115,0.092,0.759,104.961,5
9159,0.387,0.804,0.0545,0.645,1.36e-05,0.116,0.635,126.973,2
9160,0.712,0.27,0.0663,0.132,0.00657,0.0982,0.756,75.645,4
9161,0.379,0.194,0.0327,0.666,0.000262,0.117,0.23,113.68,9
9162,0.664,0.705,0.0382,0.0654,0.0,0.118,0.477,122.016,9
9163,0.686,0.698,0.0642,0.139,0.0,0.134,0.963,93.972,1
9164,0.59,0.45,0.0325,0.0519,0.000851,0.0894,0.571,157.026,3
9165,0.564,0.623,0.0318,0.399,0.0,0.0914,0.307,145.047,0
9166,0.782,0.704,0.158,0.00603,1.23e-05,0.944,0.599,93.517,1
9167,0.416,0.932,0.0418,0.00186,5.76e-06,0.146,0.265,126.548,2
9168,0.558,0.928,0.0356,0.0746,5.44e-05,0.696,0.6,96.313,1
9169,0.679,0.892,0.0512,0.492,0.0279,0.116,0.933,92.53,1
9170,0.515,0.291,0.0302,0.311,0.0,0.288,0.781,84.264,4
9171,0.672,0.764,0.0678,0.127,0.0,0.0735,0.438,105.004,5
9172,0.755,0.925,0.257,0.0213,3.32e-05,0.101,0.804,125.06,2
9173,0.528,0.638,0.0369,0.661,0.0,0.265,0.816,96.63,1
9174,0.565,0.324,0.0342,0.565,2.17e-05,0.381,0.139,77.495,4
9175,0.372,0.919,0.3,0.0987,0.0,0.234,0.419,182.785,7
9176,0.707,0.955,0.222,0.127,0.0,0.202,0.575,125.989,2
9177,0.588,0.724,0.0315,0.0348,9.52e-05,0.239,0.377,107.986,5
9178,0.77,0.689,0.0385,0.14,0.000317,0.0625,0.847,134.121,8
9179,0.531,0.739,0.0337,0.00259,0.0642,0.299,0.2,130.188,2
9180,0.5,0.726,0.0643,0.0362,0.0,0.441,0.397,125.904,2
9181,0.862,0.918,0.108,0.0287,1.15e-06,0.0492,0.651,124.811,2
9182,0.515,0.43,0.0369,0.0102,0.000141,0.129,0.104,91.841,1
9183,0.562,0.654,0.0416,0.0242,0.0,0.0942,0.222,90.978,1
9184,0.674,0.719,0.0567,0.727,0.000129,0.0937,0.773,141.007,8
9185,0.406,0.964,0.0701,0.00132,0.0139,0.966,0.602,125.954,2
9186,0.562,0.799,0.0561,0.251,0.0,0.305,0.793,78.244,4
9187,0.553,0.841,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,1
9188,0.621,0.684,0.0289,0.518,0.00761,0.366,0.847,133.803,8
9189,0.761,0.687,0.0487,0.0217,2.99e-06,0.562,0.779,91.808,1
9190,0.443,0.478,0.0266,0.0454,0.0,0.39,0.692,82.148,4
9191,0.491,0.59,0.0277,0.0986,0.0,0.0792,0.419,82.038,4
9192,0.781,0.74,0.208,0.0375,2.27e-06,0.449,0.527,80.056,4
9193,0.794,0.614,0.0467,0.0964,0.0,0.0789,0.663,80.569,4
9194,0.651,0.815,0.0698,0.0344,7.51e-05,0.118,0.42,109.044,5
9195,0.547,0.257,0.0252,0.907,0.183,0.0935,0.169,75.752,4
9196,0.632,0.749,0.0294,0.000282,1.31e-05,0.73,0.702,108.994,5
9197,0.732,0.396,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,1
9198,0.817,0.382,0.0487,0.232,0.000181,0.165,0.722,117.148,9
9199,0.643,0.802,0.0227,0.0299,0.0,0.0719,0.53,95.99,1
9200,0.878,0.875,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,2
9201,0.671,0.712,0.0476,0.429,0.0,0.103,0.462,113.805,9
9202,0.525,0.79,0.0328,0.00465,0.0,0.12,0.681,101.329,5
9203,0.579,0.558,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,7
9204,0.232,0.0228,0.0382,0.894,0.91,0.121,0.23,203.341,6
9205,0.17,0.387,0.0436,0.781,0.0,0.243,0.246,187.468,6
9206,0.697,0.971,0.0428,0.00377,2.79e-05,0.138,0.89,122.274,9
9207,0.282,0.862,0.0377,1.1e-05,0.0414,0.0904,0.705,167.36,3
9208,0.782,0.755,0.112,0.0873,7.16e-06,0.361,0.742,148.04,0
9209,0.851,0.66,0.0938,0.384,1.07e-06,0.096,0.781,101.007,5
9210,0.457,0.823,0.311,0.00144,0.0,0.108,0.578,192.205,6
9211,0.716,0.937,0.0601,0.164,0.0,0.138,0.739,119.995,9
9212,0.764,0.925,0.0974,0.000747,0.136,0.218,0.456,127.948,2
9213,0.785,0.892,0.0356,0.0711,0.00051,0.113,0.974,120.115,9
9214,0.631,0.681,0.028,0.192,0.0,0.308,0.868,66.914,4
9215,0.435,0.559,0.0687,0.213,0.0,0.0912,0.176,130.162,2
9216,0.705,0.976,0.0309,0.00213,0.000158,0.342,0.967,129.952,2
9217,0.736,0.802,0.0864,0.468,0.0,0.094,0.675,144.005,0
9218,0.624,0.91,0.0297,0.0285,0.000198,0.0789,0.767,104.042,5
9219,0.457,0.892,0.0986,0.00338,4.46e-06,0.141,0.508,93.664,1
9220,0.584,0.583,0.0313,0.248,0.0,0.124,0.15,139.93,8
9221,0.682,0.954,0.0627,0.00756,3.9e-05,0.0508,0.927,115.472,9
9222,0.52,0.709,0.0352,0.247,1.78e-05,0.18,0.536,76.039,4
9223,0.79,0.537,0.036,0.0775,3.01e-06,0.173,0.964,127.511,2
9224,0.898,0.271,0.091,0.0135,0.00138,0.0461,0.742,111.485,5
9225,0.347,0.916,0.0741,0.00287,0.0,0.159,0.369,166.874,3
9226,0.432,0.261,0.0512,0.953,0.00342,0.0903,0.273,89.567,1
9227,0.531,0.523,0.0299,0.42,0.0,0.118,0.777,126.191,2
9228,0.703,0.867,0.0453,0.107,0.0,0.119,0.546,128.008,2
9229,0.659,0.738,0.0477,0.118,0.0,0.115,0.481,127.95,2
9230,0.874,0.768,0.311,0.0554,0.0,0.041,0.636,106.095,5
9231,0.618,0.86,0.0308,0.0117,3.03e-06,0.0965,0.795,129.954,2
9232,0.71,0.639,0.045,0.23,0.0,0.172,0.733,107.947,5
9233,0.586,0.527,0.0309,0.227,0.0,0.0963,0.506,141.839,0
9234,0.757,0.725,0.0275,0.399,0.0,0.108,0.965,122.439,9
9235,0.802,0.7,0.0789,0.134,0.00104,0.0649,0.974,83.617,4
9236,0.721,0.898,0.0996,0.0962,0.0,0.0675,0.964,143.412,0
9237,0.614,0.938,0.0611,0.000532,0.0,0.368,0.607,100.058,1
9238,0.388,0.176,0.0299,0.912,0.000336,0.0977,0.342,97.628,1
9239,0.836,0.304,0.0666,0.305,0.0,0.0979,0.688,94.037,1
9240,0.381,0.379,0.0501,0.292,2.79e-06,0.0864,0.153,175.067,7
9241,0.519,0.908,0.0669,0.22,0.0,0.0673,0.702,164.061,3
9242,0.549,0.618,0.0431,0.503,0.0,0.194,0.683,135.991,8
9243,0.503,0.798,0.0383,2.72e-06,0.754,0.236,0.553,134.389,8
9244,0.312,0.946,0.107,0.00749,2.93e-06,0.288,0.297,189.892,6
9245,0.662,0.809,0.0298,0.00442,3.09e-05,0.317,0.951,134.022,8
9246,0.422,0.264,0.0322,0.922,0.0,0.132,0.331,119.93,9
9247,0.68,0.772,0.0416,0.535,0.0153,0.147,0.376,105.005,5
9248,0.729,0.675,0.0312,0.175,1.58e-06,0.55,0.779,119.968,9
9249,0.501,0.474,0.0249,0.458,0.0,0.0857,0.262,135.932,8
9250,0.653,0.667,0.0423,0.154,0.0,0.107,0.556,104.181,5
9251,0.257,0.338,0.0357,0.736,0.0,0.252,0.544,207.356,6
9252,0.509,0.671,0.0678,0.304,0.0,0.0452,0.55,118.413,9
9253,0.486,0.919,0.0687,0.00426,7.63e-06,0.0539,0.496,140.887,8
9254,0.673,0.686,0.0454,0.00154,0.0,0.382,0.34,118.43,9
9255,0.878,0.724,0.129,0.168,0.0116,0.133,0.904,121.906,9
9256,0.781,0.262,0.0321,0.797,0.0,0.1,0.338,111.92,5
9257,0.66,0.557,0.03,0.158,0.0,0.543,0.788,110.743,5
9258,0.783,0.391,0.0283,0.5,0.0,0.3,0.807,94.949,1
9259,0.599,0.732,0.026,0.0145,0.000467,0.143,0.295,97.997,1
9260,0.701,0.705,0.0357,0.18,0.0,0.141,0.71,100.669,1
9261,0.777,0.7,0.0869,0.235,8.02e-06,0.836,0.802,122.94,2
9262,0.521,0.919,0.0475,0.000173,0.00218,0.301,0.746,131.726,8
9263,0.574,0.777,0.0395,0.00915,0.0,0.125,0.457,105.0,5
9264,0.334,0.714,0.155,0.251,4.26e-05,0.257,0.595,172.288,7
9265,0.49,0.401,0.415,0.724,0.0,0.526,0.549,78.672,4
9266,0.225,0.507,0.0371,0.854,3.22e-05,0.0928,0.432,77.65,4
9267,0.673,0.713,0.027,0.00176,0.0125,0.107,0.721,99.76,1
9268,0.277,0.67,0.0376,6.28e-05,0.751,0.237,0.217,148.342,0
9269,0.713,0.641,0.0289,0.142,0.00122,0.169,0.66,108.59,5
9270,0.547,0.793,0.0307,0.291,0.0,0.329,0.708,119.298,9
9271,0.563,0.775,0.0366,0.00251,0.0,0.326,0.458,144.945,0
9272,0.472,0.655,0.0561,0.488,1.33e-05,0.688,0.416,120.856,9
9273,0.775,0.777,0.33,0.278,0.000117,0.243,0.379,114.01,9
9274,0.643,0.934,0.0573,0.0521,3.02e-06,0.0773,0.896,136.191,8
9275,0.617,0.86,0.0528,0.113,3.15e-06,0.434,0.815,83.043,4
9276,0.579,0.861,0.031,0.00679,0.0,0.181,0.56,119.967,9
9277,0.705,0.704,0.0498,0.0331,0.0,0.385,0.528,115.078,9
9278,0.455,0.607,0.039,0.355,8.27e-06,0.119,0.636,74.52,4
9279,0.401,0.953,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,7
9280,0.389,0.333,0.0262,0.731,0.0,0.267,0.343,84.257,4
9281,0.403,0.134,0.0353,0.469,0.0,0.113,0.258,182.894,7
9282,0.498,0.624,0.0263,0.419,0.00885,0.115,0.709,95.559,1
9283,0.665,0.834,0.0576,0.21,0.0,0.452,0.411,105.292,5
9284,0.386,0.638,0.0635,0.296,0.0,0.632,0.764,83.243,4
9285,0.691,0.234,0.0357,0.689,0.0346,0.112,0.528,88.559,1
9286,0.673,0.902,0.0346,0.0591,0.000262,0.0558,0.538,100.012,1
9287,0.349,0.756,0.029,0.009,0.0,0.332,0.496,169.85,7
9288,0.256,0.335,0.0313,0.74,0.0166,0.0857,0.415,198.745,6
9289,0.663,0.549,0.0248,0.246,0.0,0.124,0.655,80.414,4
9290,0.761,0.775,0.0339,0.00698,0.000543,0.0512,0.966,123.017,2
9291,0.604,0.787,0.103,0.0679,0.15,0.127,0.301,126.062,2
9292,0.655,0.797,0.153,0.198,0.0,0.067,0.839,177.928,7
9293,0.796,0.81,0.0429,0.621,3.67e-06,0.0873,0.816,125.256,2
9294,0.965,0.857,0.17,0.00131,0.0,0.0726,0.951,127.656,2
9295,0.672,0.941,0.0494,0.0276,0.926,0.149,0.754,130.218,2
9296,0.712,0.898,0.0336,0.0485,7.76e-06,0.148,0.961,124.409,2
9297,0.666,0.78,0.0404,0.044,0.0,0.128,0.795,90.004,1
